id,name,type,path,audience_size,description
6003271399593,IBM Personal Computer,interests,Interests|Additional interests|IBM Personal Computer,117710,
6003371555340,Supermicro,interests,Interests|Additional interests|Supermicro,117150,
6003673889918,Computer Music Magazine,interests,Interests|Additional interests|Computer Music Magazine,110100,
6003166455558,Computer network programming,interests,Interests|Additional interests|Computer network programming,3650,
6003326098941,Computer Help,interests,Interests|Additional interests|Computer Help,3740,
6003821087278,End-user computing,interests,Interests|Additional interests|End-user computing,4440,
6003341973996,HTC Wildfire,interests,Interests|Additional interests|HTC Wildfire,4650,
6003473646365,CSI: Miami (video game),interests,Interests|Additional interests|CSI: Miami (video game),6390,
6011665482952,Cloud Computing News,interests,Interests|Additional interests|Cloud Computing News,6380,
6004108615009,Harvard Computer Science,interests,Interests|Additional interests|Harvard Computer Science,7220,
6003283643454,Association of Information Technology Professionals,interests,Interests|Additional interests|Association of Information Technology Professionals,8240,
6003061048185,The Elder Scrolls: Arena,interests,Interests|Additional interests|The Elder Scrolls: Arena,9890,
6003845815452,Paradise (video game),interests,Interests|Additional interests|Paradise (video game),3400,
6003374803677,Computer recycling,interests,Interests|Additional interests|Computer recycling,101800,
6003487702564,Computer security incident management,interests,Interests|Additional interests|Computer security incident management,2360,
6002975543259,Finale (software),interests,Interests|Additional interests|Finale (software),22220,
6003720779713,Thomas & Friends merchandise,interests,Interests|Additional interests|Thomas & Friends merchandise,2300,
6003381040623,Heroes of Might and Magic: A Strategic Quest,interests,Interests|Additional interests|Heroes of Might and Magic: A Strategic Quest,1680,
6003302483522,Grace Hopper Celebration of Women in Computing,interests,Interests|Additional interests|Grace Hopper Celebration of Women in Computing,770,
6003123680149,Vatan Computer,interests,Interests|Additional interests|Vatan Computer,750,
6003699883313,Summoner (video game),interests,Interests|Additional interests|Summoner (video game),730,
6003420739319,APC (magazine),interests,Interests|Additional interests|APC (magazine),430,
6003175303902,3D computer graphics software,interests,Interests|Additional interests|3D computer graphics software,330,
6003389327404,Computer Science (journal),interests,Interests|Additional interests|Computer Science (journal),190,
6003264230875,Nerf (video gaming),interests,Interests|Additional interests|Nerf (video gaming),10,
6011472450573,Oracle Cloud Computing,interests,Interests|Additional interests|Oracle Cloud Computing,7,
6003589622638,CRN Magazine,interests,Interests|Additional interests|CRN Magazine,3,
6003285322497,Computer Gaming World,interests,Interests|Additional interests|Computer Gaming World,27450,
6003204466013,Command & Conquer: Tiberian Sun,interests,Interests|Additional interests|Command & Conquer: Tiberian Sun,41680,
6003702385918,Paul Graham (computer programmer),interests,Interests|Additional interests|Paul Graham (computer programmer),87040,
6003229142533,Comment (computer programming),interests,Interests|Additional interests|Comment (computer programming),74700,
6003377155981,S.T.A.L.K.E.R.: Shadow of Chernobyl,interests,Interests|Additional interests|S.T.A.L.K.E.R.: Shadow of Chernobyl,67740,
6003218709630,Arkansas Department of Education,interests,Interests|Additional interests|Arkansas Department of Education,65720,
6003246160413,Computer Geeks,interests,Interests|Additional interests|Computer Geeks,62640,
6003101323901,Computer maintenance,interests,Interests|Additional interests|Computer maintenance,53310,
6003645808020,Computational linguistics,interests,Interests|Additional interests|Computational linguistics,49360,
6003012598881,Quanta Computer,interests,Interests|Additional interests|Quanta Computer,48680,
6003280692023,Ubiquitous computing,interests,Interests|Additional interests|Ubiquitous computing,98350,
6003655360078,Assam University,interests,Interests|Additional interests|Assam University,34840,
6003288624727,Computer History Museum,interests,Interests|Additional interests|Computer History Museum,34460,
6003278861359,Computational statistics,interests,Interests|Additional interests|Computational statistics,33761,
6003350556888,Computer security conference,interests,Interests|Additional interests|Computer security conference,31840,
6003424133540,Computer poker players,interests,Interests|Additional interests|Computer poker players,31210,
6003208928133,Star Wars: X-Wing,interests,Interests|Additional interests|Star Wars: X-Wing,29750,
6003146810352,Apple Developer Tools,interests,Interests|Additional interests|Apple Developer Tools,28440,
6003241419613,High-performance reconfigurable computing,interests,Interests|Additional interests|High-performance reconfigurable computing,0,
6003423416540,Free software,interests,Interests|Technology|Computers|Free software,676180690,
6009908336927,Comparison of antivirus software,interests,Interests|Additional interests|Comparison of antivirus software,367830,
6003455561003,Free and open-source software,interests,Interests|Additional interests|Free and open-source software,2818740,
6003656296104,Network storage,interests,Interests|Technology|Computers|Network storage,15011138,
6003302005428,Storage area network,interests,Interests|Additional interests|Storage area network,3853920,
6003068117644,Network DVR,interests,Interests|Additional interests|Network DVR,43120,
6015235495383,Facebook access (network type): Wi-Fi,behaviors,Behaviours|Mobile Device User|Network Connection|Facebook access (network type): Wi-Fi,982978236,People who primarily access Facebook using a Wi-Fi network.
6017253531383,Facebook access (network type): 4G,behaviors,Behaviours|Mobile Device User|Network Connection|Facebook access (network type): 4G,760096787,People who primarily access Facebook using a 4G network
6017253511583,Facebook access (network type): 3G,behaviors,Behaviours|Mobile Device User|Network Connection|Facebook access (network type): 3G,242179440,People who primarily access Facebook using a 3G network.
6017253486583,Facebook access (network type): 2G,behaviors,Behaviours|Mobile Device User|Network Connection|Facebook access (network type): 2G,17624733,People who primarily access Facebook using a 2G network.
6003215957745,Application software,interests,Interests|Additional interests|Application software,942338960,
6004183813895,Steam (software),interests,Interests|Additional interests|Steam (software),82075840,
6004177021295,Software framework,interests,Interests|Additional interests|Software framework,79775640,
6003106820190,Open-source software,interests,Interests|Additional interests|Open-source software,72469700,
6003241606811,Antivirus software,interests,Interests|Additional interests|Antivirus software,44069880,
6003695262090,Software release life cycle,interests,Interests|Additional interests|Software release life cycle,36036550,
